Step,Create Contribution On-Chain,Create Contribution Off-Chain,Assign Contribution On-Chain,Assign Contribution Off-Chain,Update Coordinates On-Chain,Update Coordinates Off-Chain,Review Contribution On-Chain,Review Contribution Off-Chain,ZKP Contracts On-Chain,ZKP Contracts Off-Chain,Total Time
3135,65,0,19,0,17,1008,28,985,29,5236,7390
3136,65,1,20,0,16,991,27,978,30,5103,7235
3137,64,0,35,0,18,1057,28,972,27,5153,7358
3138,72,1,20,0,16,1033,29,1020,31,5239,7466
3139,70,0,20,0,17,1008,31,971,28,5060,7210
3140,61,0,18,0,15,994,31,955,30,5588,7698
3141,23,0,24,0,23,1343,30,1230,32,5537,8249
3142,62,0,21,0,16,987,28,993,25,5072,7210
3143,59,1,23,0,19,1021,26,985,26,5283,7447
3144,73,1,19,0,16,1014,27,977,27,5088,7248
3145,76,1,22,0,19,979,26,959,26,5120,7229
3146,51,0,20,0,16,1005,33,968,32,5155,7284
3147,76,0,20,0,17,990,31,978,28,5154,7297
3148,18,0,19,0,20,984,27,980,25,5478,7551
3149,28,0,50,0,15,1006,26,953,28,5173,7284
3150,56,0,21,0,19,987,26,954,28,5443,7538
3151,20,0,23,0,16,1147,33,1122,32,6300,8693
3152,71,0,19,0,14,1018,26,958,29,5179,7319
3153,78,0,21,0,17,1012,29,994,26,5138,7317
3154,59,0,21,0,14,1011,28,992,27,5175,7332
3155,71,0,21,0,17,1021,26,1007,29,5336,7530
3156,65,0,20,0,17,1041,30,1003,30,5266,7476
3157,54,0,20,0,13,1033,28,986,25,5137,7303
3158,79,0,19,0,13,1029,30,947,26,5125,7273
3159,22,0,22,0,15,1050,28,970,26,5151,7288
3160,81,0,20,0,31,1023,35,997,132,5084,7408
3161,75,0,22,0,14,1006,26,987,35,6223,8390
3162,63,0,23,0,17,1129,29,1066,34,5266,7627
3163,74,0,21,0,18,1024,28,982,28,5117,7295
3164,40,0,19,0,19,1019,28,960,35,5359,7485
3165,54,0,20,0,14,1019,29,983,170,5008,7304
3166,51,0,19,0,15,1018,26,976,26,5183,7317
3167,66,0,22,0,14,1024,29,990,26,5200,7376
3168,55,0,20,0,14,1005,24,961,28,5164,7275
3169,20,0,21,0,14,1030,27,1028,23,5173,7338
3170,65,0,21,0,17,1021,24,1027,28,5053,7259
3171,55,0,20,0,17,1022,29,971,30,5520,7667
3172,64,1,27,0,18,1206,30,1245,28,6033,8654
3173,95,0,21,0,13,1019,30,999,25,5142,7349
3174,74,0,20,0,13,983,25,987,28,5268,7402
3175,56,0,22,0,14,1030,29,1009,29,5171,7365
3176,68,1,18,0,15,1019,27,992,51,5277,7473
3177,76,0,22,0,15,1012,25,962,27,5117,7258
3178,67,1,20,0,14,1022,26,962,29,5088,7236
3179,68,0,21,0,15,1072,26,998,44,5171,7417
3180,63,0,19,0,17,1011,25,988,25,5135,7287
3181,56,0,21,0,15,1048,25,987,28,5232,7418
3182,65,1,21,0,16,1206,31,1200,33,6089,8667
3183,52,0,18,0,16,1013,30,988,25,5272,7419
3184,62,0,24,0,18,1041,27,1023,24,5123,7348
3185,74,0,18,0,15,1048,32,1032,37,5321,7580
3186,50,1,18,0,16,1004,24,966,28,5257,7370
3187,85,0,21,0,14,1051,26,981,30,5200,7413
3188,65,0,20,0,16,1051,36,1048,28,5152,7423
3189,75,0,20,0,14,1040,23,990,28,5225,7420
3190,45,0,28,0,16,1045,26,1043,31,5336,7576
3191,53,0,19,0,14,1016,29,1008,24,5056,7224
3192,71,1,20,0,16,1065,26,1080,29,6500,8814
3193,69,0,25,0,16,1083,27,1050,27,5641,7943
3194,63,1,20,0,16,1042,27,1023,28,6707,8936
3195,118,0,45,0,21,2163,175,1623,261,20339,24752
3196,107,0,78,0,54,3670,214,2363,295,14405,21191
3197,164,0,71,0,34,2078,127,2196,40,10734,15461
3198,32,2,40,0,43,3966,296,4496,27,9328,18235
3199,93,0,31,0,16,1166,28,1052,27,5794,8210
3200,34,0,60,1,16,1123,31,1043,33,5349,7700
3201,84,0,22,0,13,1022,32,1162,32,6531,8902
3202,61,0,30,0,24,1470,31,1402,28,6163,9215
3203,101,0,25,0,16,1186,46,3345,176,12605,17506
3204,18,0,31,0,24,2817,295,2240,43,12250,17727
3205,44,0,30,0,23,2555,144,1585,42,11399,15827
3206,33,1,33,0,21,1939,41,1542,33,7452,11097
3207,77,0,26,0,18,1153,35,1114,29,6479,8933
3208,73,0,23,0,14,1168,23,1050,150,6774,9280
3209,42,0,55,0,20,1378,25,1162,122,5916,8725
3210,17,0,22,0,17,1080,39,1199,178,7773,10327
3211,73,0,98,0,30,1955,60,1858,197,10787,15060
3212,71,0,28,0,17,1269,39,1256,183,7143,10014
3213,86,0,30,0,24,2136,60,1839,205,9576,13969
3214,58,1,22,0,15,1269,27,1305,59,6092,8852
3215,52,0,22,0,22,1173,29,1575,52,9686,12613
3216,69,1,106,0,17,1176,29,1064,381,13037,15892
3217,156,0,48,0,17,3515,306,2903,52,19879,26899
3218,51,0,108,0,18,1594,47,1306,294,16280,19704
3219,29,0,74,0,37,1088,33,1295,110,7506,10180
3220,139,1,32,0,19,1440,32,1262,31,5447,8408
3221,85,0,30,0,17,1261,39,1175,161,7528,10309
3222,18,0,26,0,25,1395,36,1185,268,11669,14629
3223,83,0,29,0,17,1561,27,1300,427,10086,13539
3224,92,0,43,0,30,3437,45,2024,46,17079,22806
3225,102,0,45,0,26,2144,86,1622,180,10725,14941
3226,80,0,63,0,26,1978,146,2355,90,13036,17777
3227,30,0,46,0,28,1507,46,1375,161,8698,11904
3228,72,1,50,0,25,1740,51,1945,391,15702,19991
3229,26,1,37,0,169,2245,35,2089,66,13362,18037
3230,33,0,102,0,23,2121,256,2165,145,9597,14449
3231,18,0,32,0,61,1378,50,2063,33,5854,9499
3232,59,0,37,0,20,1109,26,1084,29,5707,8075
3233,68,0,32,0,156,1858,39,1566,158,8036,11923
3234,19,0,32,0,19,1986,30,1629,63,5386,9170
3235,24,0,32,0,18,1114,41,1397,29,5982,8644
3236,36,0,72,0,19,1241,27,1128,30,6509,9070
3237,44,0,23,0,26,1250,30,1328,137,6587,9428
3238,77,0,29,0,17,1321,32,1381,161,6873,9898
3239,95,0,25,0,24,1330,165,1398,24,5986,9052
3240,50,0,21,0,18,1041,30,1147,79,5796,8185
3241,18,0,24,0,18,1135,24,1045,151,5499,7920
3242,17,0,23,0,18,1063,26,1024,164,5483,7820
3243,61,0,21,0,24,1053,29,1065,151,5396,7805
3244,54,0,31,0,16,1100,30,1070,72,5401,7778
3245,18,0,23,0,15,1048,29,1063,382,6260,8843
3246,107,0,38,0,16,1363,35,1650,109,5965,9290
3247,39,3,36,0,15,1341,32,1209,66,8051,10798
3248,24,0,26,0,21,1918,38,1744,77,6592,10448
3249,19,2,24,0,17,1638,45,1237,30,7266,10286
3250,24,0,34,0,16,1242,29,1202,219,12296,15072
3251,41,0,62,0,34,2399,136,2287,38,11524,16525
3252,21,0,30,0,23,1686,28,1460,261,7513,11027
3253,22,0,27,0,17,1082,24,1080,152,7990,10401
3254,67,1,38,0,31,1423,33,1355,104,7289,10352
3255,35,0,24,0,21,1105,23,1061,188,9245,11705
3256,20,0,27,0,19,1202,40,1454,159,6131,9056
3257,91,0,24,0,17,1226,35,1359,160,6775,9690
3258,34,0,24,0,19,1135,26,1088,177,7557,10068
3259,17,1,22,0,26,2859,56,1812,155,9628,14582
3260,17,0,23,0,19,1150,33,1395,122,8695,11459
3261,23,0,28,0,23,1619,27,1376,151,7144,10397
3262,67,0,24,0,27,1234,37,1615,179,8630,11827
3263,25,0,33,0,38,2664,242,2570,25,13028,18637
3264,19,0,28,0,25,1406,59,1663,448,16420,20092
3265,114,0,38,0,43,2681,102,2988,34,15292,21307
3266,34,0,46,0,23,1916,61,1876,30,8432,12429
3267,18,0,20,0,18,1337,25,1127,28,7115,9694
3268,14,0,21,0,21,1122,25,1059,147,6773,9185
3269,20,0,24,0,31,1299,25,1528,360,13220,16523
3270,22,0,107,0,229,1951,51,2209,186,10107,14868
3271,36,0,93,0,32,2636,40,2077,53,19724,24701
3272,18,0,28,0,19,1494,35,1262,152,6127,9137
3273,14,1,23,0,16,1276,33,1261,53,8765,11452
3274,31,0,35,0,18,1591,39,1421,183,6679,10003
3275,15,1,27,0,25,1189,38,1117,236,9935,12588
3276,18,0,27,0,26,1846,164,1984,194,11816,16082
3277,25,0,51,0,60,3657,51,1732,166,11174,16924
3278,28,0,26,0,19,1524,27,1253,160,5780,8820
3279,15,0,24,0,19,1194,29,1283,58,8540,11165
3280,115,0,27,0,59,1748,35,1961,176,8523,12648
3281,21,0,27,0,21,1497,125,1807,110,6561,10172
3282,14,0,22,0,20,1274,56,2012,169,18622,22200
3283,54,0,95,0,23,2086,39,2337,196,14655,19495
3284,17,1,22,0,17,1210,40,1593,52,13729,16690
3285,21,0,30,0,20,2710,60,2083,44,7473,12451
3286,25,0,29,0,19,1930,29,1327,152,7627,11146
3287,16,0,26,0,18,1234,35,1160,180,8036,10712
3288,150,0,45,0,60,3795,32,2450,51,11419,18015
3289,19,0,26,0,16,1413,34,1394,201,6702,9815
3290,16,0,22,0,22,1376,27,1361,40,6948,9821
3291,18,0,24,0,22,1471,35,1756,165,6897,10393
3292,15,0,23,0,22,1432,35,1362,151,6805,9852
3293,20,0,27,0,17,1406,37,1333,291,9041,12179
3294,24,0,28,0,20,1368,40,1331,189,7350,10357
3295,30,0,31,0,30,1736,47,1657,150,7639,11328
3296,19,1,25,0,17,1348,32,1385,161,6696,9692
3297,22,0,42,0,20,1347,34,1328,131,7114,10045
3298,45,0,25,0,19,1348,33,1329,170,6918,9889
3299,19,0,24,0,18,1307,32,1341,152,6826,9724
3300,33,0,21,0,27,1378,36,1322,158,6694,9678
3301,21,1,23,0,26,1371,33,1284,196,7040,9999
3302,20,0,25,0,24,1563,43,1576,194,8469,11918
3303,32,0,24,0,20,1456,39,1352,166,6880,9978
3304,19,0,26,0,18,1323,38,1334,182,6668,9612
3305,23,0,23,0,20,1404,34,1451,35,6896,9891
3306,20,0,24,0,21,1356,31,1356,145,7232,10190
3307,21,0,30,0,18,1389,46,1368,175,6764,9814
3308,22,0,24,0,21,1389,33,1330,128,6887,9838
3309,21,0,23,0,19,1295,39,1347,178,7662,10589
3310,34,0,32,0,24,1582,35,1687,125,7967,11490
3311,17,0,26,0,20,1307,34,1346,90,6976,9821
3312,16,0,22,0,19,1370,37,1310,34,7568,10384
3313,80,0,48,0,20,1418,36,1327,184,6898,10020
3314,18,0,23,0,19,1309,33,1383,169,6711,9673
3315,17,0,24,0,18,1379,31,1375,177,6762,9793
3316,17,0,25,0,22,1384,41,1309,158,6734,9700
3317,18,1,25,0,23,1555,53,1543,207,8181,11609
3318,19,1,27,0,19,1365,41,1314,37,6879,9707
3319,23,0,22,0,24,1403,32,1309,144,6699,9663
3320,16,0,24,0,18,1411,30,1305,167,6825,9803
3321,16,0,22,0,40,1323,32,1322,30,6844,9636
3322,19,0,28,0,21,1362,29,1342,139,7316,10262
3323,16,0,24,0,19,1335,31,1336,70,6989,9825
3324,22,0,24,0,18,1319,49,1340,172,7009,9967
3325,19,0,28,0,21,1593,33,1606,31,7642,10980
3326,16,0,22,0,18,1324,27,1310,34,6830,9585
3327,15,0,20,0,16,1362,33,1326,131,6704,9612
3328,21,0,31,0,17,1560,33,1455,42,7029,10192
3329,17,0,24,0,19,1336,31,1353,32,6796,9613
3330,21,0,23,0,19,1361,32,1418,177,7234,10291
3331,23,0,26,0,26,1297,30,1336,38,6671,9452
3332,56,2,28,0,19,1356,40,1372,196,9555,12626
3333,25,0,38,0,26,2737,35,1492,153,6973,11488
3334,15,1,23,0,15,1176,26,1182,34,6622,9097
3335,17,0,23,0,16,1360,32,1811,37,10660,14000
3336,38,1,61,0,24,2044,160,1530,34,8308,12207
3337,19,0,25,0,18,1429,42,1411,45,8160,11152
3338,23,0,23,0,17,1249,26,1359,40,6635,9378
3339,23,0,31,0,24,1593,33,1403,27,6370,9511
3340,17,0,23,0,16,1212,28,1250,31,6412,8993
3341,21,0,20,0,15,1520,41,1264,195,6966,10047
3342,24,0,33,0,24,1963,36,1584,36,6816,10521
3343,41,0,51,0,21,2300,156,2764,93,12849,18283
3344,22,1,51,0,17,1544,38,1459,37,8368,11544
3345,86,0,45,0,24,1894,41,1677,55,10817,14645
3346,18,0,23,0,16,1442,36,1230,31,6392,9191
3347,17,0,26,0,19,1870,226,2395,50,10656,15266
3348,23,0,26,1,17,1634,32,1683,120,8722,12266
3349,54,0,79,1,21,1733,33,1588,158,8179,11863
3350,21,0,27,0,22,1645,32,1847,200,8781,12581
3351,65,0,41,0,30,3238,39,2599,41,12526,18582
3352,21,1,30,0,25,1505,28,1467,41,9620,12743
3353,25,0,35,0,19,2371,37,1958,171,8764,13384
3354,22,1,30,0,32,2003,55,2168,41,8544,12905
3355,24,0,147,0,20,1653,31,1569,33,8033,11515
3356,19,0,34,0,21,1465,38,1373,62,8775,11797
3357,22,1,31,0,42,1737,37,2096,47,11219,15238
3358,17,0,60,0,22,1913,37,1852,51,21165,25123
3359,28,1,68,0,21,1512,44,1467,36,9091,12274
3360,18,0,25,0,17,1305,31,1207,46,10822,13483
3361,52,0,43,0,22,3146,28,1586,32,8277,13199
3362,21,1,31,0,21,1753,32,1468,68,12290,15698
3363,27,0,44,0,19,1673,32,1404,31,7700,10936
3364,88,0,39,0,16,1468,29,1270,37,6400,9353
3365,29,0,45,0,18,1369,30,1393,105,8180,11175
3366,22,0,25,0,23,1847,49,2458,32,10701,15162
3367,70,0,31,0,16,1519,32,1260,175,10578,13686
3368,29,0,37,0,19,1716,44,1481,33,8367,11734
3369,19,0,26,0,18,1287,28,1411,49,7559,10402
3370,22,1,26,0,21,1325,29,1186,37,6080,8732
3371,16,0,25,0,17,1197,27,1148,40,6085,8559
3372,22,0,22,0,16,1187,28,1255,33,6215,8782
3373,17,0,31,0,16,1219,27,1174,39,6329,8856
3374,18,0,23,0,20,1348,33,1494,49,6996,9987
3375,15,0,24,0,24,1256,29,1286,40,6525,9202
3376,19,0,31,0,25,1493,40,1540,81,7289,10521
3377,19,0,23,0,15,1234,30,1198,38,6203,8766
3378,22,0,25,0,16,1405,46,2963,38,9603,14124
3379,29,0,199,0,27,1992,27,1740,39,7279,11352
3380,45,0,112,0,29,2541,51,2247,203,14564,19797
3381,55,0,37,0,21,2014,160,1797,36,10807,14933
3382,18,0,29,0,19,1830,34,1566,33,8300,11835
3383,18,0,33,0,20,1401,32,1379,46,7003,9938
3384,20,0,25,0,17,1396,33,1349,45,7118,10008
3385,19,0,26,0,21,1437,29,1392,76,6982,9990
3386,17,1,22,0,18,1489,28,1447,35,7011,10073
3387,22,0,27,0,25,1483,65,1363,36,6861,9895
3388,17,0,27,0,22,1445,30,1411,34,7012,10002
3389,27,1,41,1,21,1785,34,1639,48,8018,11619
3390,18,0,27,0,22,1601,49,2995,41,9483,14241
3391,22,0,26,0,21,1610,29,1756,45,10793,14308
3392,25,0,44,0,25,2246,255,3339,30,9028,14999
3393,15,0,26,0,22,1461,36,1637,42,8496,11737
3394,19,0,24,0,21,1514,44,1445,30,7945,11047
3395,23,0,27,0,19,1954,34,1877,32,9408,13379
3396,16,0,22,0,30,1500,35,1689,38,6816,10150
3397,22,0,48,0,24,2135,36,1959,55,7975,12260
3398,152,2,34,0,24,3212,74,3996,52,14793,22347
3399,26,0,45,0,15,1312,50,1319,36,7016,9825
3400,22,0,78,0,19,2328,40,2464,79,13009,18046
3401,22,0,34,0,20,1554,51,1497,35,7183,10403
3402,15,0,25,0,23,1396,36,1372,37,7048,9958
3403,25,0,22,0,21,1450,44,1763,40,12761,16132
3404,18,1,23,0,19,1443,52,1360,79,10076,13076
3405,18,0,26,0,17,1417,29,1288,36,6285,9123
3406,17,0,21,0,18,1272,29,1262,49,6229,8904
3407,18,0,24,0,38,1349,32,1491,97,8185,11242
3408,17,0,28,0,18,1381,28,1322,37,6250,9084
3409,36,0,32,0,29,2990,39,3665,42,17463,24305
3410,18,0,35,0,19,1410,38,1287,33,7402,10257
3411,25,0,32,0,19,1545,27,1437,77,8566,11732
3412,19,2,21,0,18,1350,41,1268,35,6245,9007
3413,18,1,25,0,48,3499,52,4171,39,13867,21723
3414,22,0,56,0,21,1620,35,1457,68,7787,11072
3415,15,1,29,0,21,1650,46,1830,41,9731,13367
3416,23,0,33,0,41,1687,29,1815,53,9237,12924
3417,28,1,37,0,26,1987,31,1579,41,8898,12634
3418,20,0,24,0,21,1848,40,1843,52,12229,16089
3419,99,1,49,0,23,2385,411,3355,25,13331,19685
3420,16,0,33,0,28,2372,39,2002,57,9764,14313
3421,63,0,25,0,15,1537,43,1454,35,6887,10067
3422,18,0,23,0,26,1657,34,2436,35,6628,10861
3423,17,0,26,0,18,1263,26,1469,33,6580,9437
3424,15,0,20,0,16,1160,27,1215,42,6331,8831
3425,21,1,25,0,21,1434,34,1356,33,7102,10030
3426,15,0,28,0,16,1334,30,1235,30,7680,10374
3427,28,0,37,0,42,1746,126,1755,26,7925,11716
3428,26,0,43,0,23,1810,34,1505,38,7783,11274
3429,23,0,28,0,18,1402,45,1531,32,8396,11482
3430,23,1,24,0,19,1918,32,1565,37,8984,12609
3431,20,0,31,0,20,1985,49,1677,38,9971,13797
3432,24,0,42,0,19,1759,57,1877,40,7409,11232
3433,19,0,21,0,21,1541,27,1503,39,7413,10589
3434,19,0,25,0,17,1501,34,1463,40,7690,10793
3435,18,0,23,0,18,1418,33,1363,39,6904,9821
3436,29,0,34,0,25,1437,148,1527,26,7428,10659
3437,18,0,24,0,16,1495,31,1593,31,6736,9951
3438,17,0,25,0,20,1608,32,1428,42,9902,13081
3439,20,0,34,0,27,1649,25,1536,28,8552,11881
3440,20,0,24,0,22,1894,31,2000,31,9227,13255
3441,20,0,53,0,18,1645,46,1446,28,6212,9474
3442,18,0,25,0,17,1231,32,1801,31,6101,9260
3443,77,0,24,0,25,1679,189,2107,31,7558,11698
3444,17,0,23,0,20,1374,29,1348,31,6862,9713
3445,18,0,24,0,22,1575,30,1497,36,8286,11490
3446,14,0,21,0,21,1231,28,1175,27,5733,8253
3447,16,0,24,0,17,1218,26,1190,28,5705,8228
3448,15,0,21,0,17,1193,31,1178,30,6480,8969
3449,16,0,20,0,18,1151,25,1134,29,5805,8201
3450,14,0,20,0,17,1128,30,1143,27,6573,8957
3451,18,0,23,0,50,1819,117,1535,31,8200,11802
3452,17,0,20,0,15,1203,25,1178,142,8714,11321
3453,17,0,38,0,20,1473,57,1452,29,7588,10680
3454,13,0,21,0,14,1165,31,1186,39,9546,12022
3455,30,1,28,0,43,1565,41,3312,53,8663,13746
3456,17,0,22,0,15,1093,29,1057,32,8311,10579
3457,27,0,23,0,16,1179,28,1227,29,6624,9156
3458,15,0,21,0,22,1386,28,1484,38,19689,22693
3459,87,0,55,0,37,3570,330,3759,43,13230,21116
3460,21,0,38,0,28,2337,48,1670,35,8066,12248
3461,43,0,32,0,19,2030,30,1299,35,8726,12221
3462,16,0,24,0,18,1159,29,1115,37,6349,8750
3463,110,1,24,0,19,1341,28,1202,39,6491,9258
3464,19,0,22,0,19,1210,26,1235,27,5848,8414
3465,14,1,23,0,17,1138,29,1187,36,9446,11895
3466,22,1,32,0,27,2787,136,2033,23,7753,12820
3467,16,0,21,0,19,1256,23,1147,49,8946,11484
3468,20,0,26,0,27,1187,25,1549,38,7400,10276
3469,15,0,18,0,19,1111,36,1153,50,13174,15589
3470,22,0,45,0,31,1949,63,2808,32,11224,16181
3471,27,1,46,0,24,1784,224,1619,51,22393,26174
3472,30,0,45,0,48,1860,84,2425,76,19473,24052
3473,22,0,175,0,24,2867,252,2347,88,12883,18666
3474,21,0,39,0,31,1340,31,1219,35,6045,8770
3475,22,0,30,0,24,1566,43,1560,44,14624,17921
3476,26,1,194,0,31,2669,126,2721,34,23201,29030
3477,109,1,70,0,27,5723,296,6079,54,20884,33284
3478,25,1,55,0,25,1999,90,1547,44,20920,24717
3479,91,0,102,0,36,1889,79,2239,34,11640,16124
3480,30,0,37,0,19,1316,62,1453,30,8313,11273
3481,22,1,34,0,25,1393,47,1296,37,7755,10617
3482,18,1,31,0,22,1338,55,1238,46,6590,9344
3483,21,0,31,0,25,1363,33,1258,27,5579,8342
3484,14,0,30,0,22,1156,30,1085,28,5769,8138
3485,19,0,27,0,20,1166,45,1124,35,6851,9295
3486,17,0,28,0,21,1716,46,1341,66,14105,17343
3487,24,0,60,0,26,1806,117,1506,32,8792,12369
3488,20,0,41,0,20,1575,52,1958,28,7881,11580
3489,17,0,28,0,42,1335,34,1695,80,7082,10316
3490,19,0,26,0,30,1379,40,1676,37,9080,12295
3491,15,0,26,0,24,1502,35,1162,33,5615,8417
3492,17,0,27,0,23,1146,26,1172,35,6363,8817
3493,23,0,23,0,19,1566,37,1192,33,8436,11338
3494,16,0,25,0,24,1410,35,1207,41,7486,10249
3495,19,0,28,0,26,1634,34,1379,38,10585,13790
3496,18,1,38,0,23,1744,31,1291,40,6070,9262
3497,19,0,33,0,26,2711,154,1870,37,10804,15662
3498,23,0,27,0,28,1261,28,1302,32,5938,8646
3499,17,0,27,0,17,1174,29,1136,31,5733,8169
3500,21,0,21,0,26,1159,30,1168,38,5778,8246
3501,29,0,28,0,23,1198,34,1181,37,6181,8715
3502,15,0,29,0,26,1174,27,1175,33,6636,9120
3503,20,0,36,0,18,1457,26,1249,28,5702,8545
3504,17,0,28,0,22,1150,31,1145,37,5688,8122
3505,18,0,31,0,23,1165,26,1174,28,5713,8181
3506,19,0,26,0,23,1166,28,1156,43,5680,8147
3507,20,0,36,0,19,1128,26,1108,29,5721,8100
3508,23,0,25,0,26,1203,27,1144,31,5780,8264
3509,28,0,28,0,18,1185,27,1130,41,5986,8446
3510,19,0,30,1,19,1188,133,1176,35,5750,8357
3511,27,0,25,0,18,1164,27,1176,51,6563,9058
3512,22,0,35,0,23,1507,29,1339,32,5745,8739
3513,20,1,23,1,16,1152,29,1116,30,5665,8056
3514,18,0,27,0,17,1157,32,1117,30,5489,7887
3515,13,0,27,0,15,1126,26,1153,36,5949,8346
3516,21,1,24,0,15,1126,27,1136,30,5610,7993
3517,16,0,42,0,15,1115,32,1117,30,5638,8012
3518,17,0,26,0,19,1170,28,1169,38,5732,8204
3519,24,0,34,0,21,1160,29,1133,27,5708,8141
3520,15,0,28,0,21,1131,26,1125,43,7369,9762
3521,28,0,34,0,15,1419,37,1351,29,5780,8700
3522,30,0,31,0,16,1147,41,1108,27,5530,7937
3523,17,0,28,0,16,1115,28,1121,30,5536,7899
3524,14,0,25,0,15,1144,29,1129,28,5550,7938
3525,14,1,26,0,18,1206,24,1150,24,5564,8032
3526,17,0,27,0,19,1150,28,1141,24,5678,8088
3527,13,0,29,0,21,1141,29,1116,29,5621,8002
3528,14,0,23,0,15,1145,25,1138,26,5507,7897
3529,17,0,24,0,16,1150,25,1119,34,5585,7977
3530,13,0,22,0,31,1203,27,1221,31,7903,10456
3531,20,0,26,0,18,1610,30,1259,31,5574,8573
3532,17,0,25,0,15,1153,25,1115,31,5582,7968
3533,15,0,23,0,17,1179,30,1143,27,5636,8073
3534,19,1,24,0,16,1128,33,1152,29,5549,7957
3535,17,1,24,0,14,1150,27,1125,32,5904,8303
3536,21,0,22,0,14,1133,28,1142,28,5517,7909
3537,20,0,20,0,20,1133,27,1122,36,5607,7988
3538,14,0,25,0,14,1135,24,1143,30,5649,8034
3539,16,0,31,0,19,1151,27,1152,32,6249,8683
3540,19,0,27,0,17,1165,30,1142,45,5485,7935
3541,22,0,25,0,20,1156,33,1139,26,5648,8072
3542,17,0,23,0,18,1124,98,1138,36,5562,8020
3543,16,0,44,0,23,1141,113,1158,26,5636,8164
3544,19,0,31,0,23,1170,26,1169,33,5685,8160
3545,23,0,24,0,15,1202,116,1137,24,5541,8086
3546,18,0,23,0,14,1199,24,1159,28,5558,8028
3547,13,0,36,0,20,1120,29,1150,31,5643,8046
3548,14,0,31,0,15,1209,28,1124,42,5790,8256
3549,31,0,30,0,17,1281,27,1277,32,6050,8750
3550,13,0,26,0,20,1391,131,1496,27,7315,10423
3551,16,0,25,0,21,1620,75,1470,24,5509,8768
3552,16,1,32,0,22,1418,29,1544,40,5992,9100
3553,17,0,24,0,14,1151,25,1243,28,6078,8587
3554,15,0,29,0,22,1156,23,1167,35,5972,8425
3555,20,0,24,0,17,1147,26,1147,29,5598,8014
3556,15,0,26,0,16,1140,26,1178,31,5736,8174
3557,14,1,27,0,19,1160,30,1144,35,6084,8517
3558,28,0,21,0,16,1173,25,1158,29,5545,8000
3559,13,0,25,0,14,1149,134,1135,25,5553,8055
3560,15,0,28,0,22,1152,27,1151,27,5589,8016
3561,12,1,24,0,15,1142,23,1135,26,5590,7975
3562,18,0,23,0,20,1176,25,1132,28,5687,8114
3563,17,0,27,0,13,1144,23,1211,30,5707,8177
3564,23,0,24,0,23,1145,27,1165,27,5710,8145
3565,18,1,24,0,21,1156,24,1161,31,5999,8440
3566,15,0,31,0,19,1187,29,1191,24,5606,8110
3567,21,1,27,0,17,1238,30,1182,25,5635,8179
3568,14,0,25,0,16,1142,30,1137,29,5882,8279
3569,14,0,33,0,20,1190,25,1146,29,5656,8119
3570,22,0,27,0,14,1167,25,1174,26,5642,8104
3571,18,0,26,0,24,1120,27,1150,29,5780,8180
3572,18,0,24,0,19,1175,33,1175,25,5638,8119
3573,14,0,29,0,21,1161,34,1162,28,5679,8134
3574,15,1,28,0,17,1148,29,1166,28,5653,8090
3575,20,1,27,0,22,1156,26,1148,32,5605,8042
3576,24,0,25,0,17,1249,32,1294,28,6169,8840
3577,21,0,20,0,22,1170,119,1150,22,5472,8001
3578,18,0,27,0,18,1142,28,1141,35,5745,8158
3579,14,0,28,0,16,1132,27,1189,29,5662,8102
3580,16,0,24,0,14,1147,28,1148,27,5585,7994
3581,20,0,23,0,16,1156,30,1160,31,6127,8569
3582,21,0,25,0,21,1158,31,1268,35,5649,8213
3583,22,0,28,0,16,1173,136,1160,23,5639,8202
3584,18,0,33,0,15,1131,22,1149,37,5559,7971
3585,30,1,26,0,18,1139,27,1153,34,6565,8999
3586,27,0,23,0,16,1562,123,1219,24,5545,8545
3587,23,0,22,0,21,1177,23,1120,31,5654,8073
3588,28,0,21,0,15,1141,27,1167,35,5634,8075
3589,16,0,21,0,17,1179,24,1141,30,5669,8106
3590,22,0,28,0,17,1144,23,1164,36,6483,8920
3591,15,0,24,0,22,1438,22,1150,30,5627,8331
3592,18,0,23,0,22,1155,22,1153,29,5622,8049
3593,27,0,24,0,21,1174,25,1242,33,5599,8148
3594,21,1,23,0,19,1191,39,1137,30,6095,8560
3595,25,0,21,0,15,1260,51,1168,23,5615,8216
3596,17,0,25,0,17,1172,28,1192,27,5571,8071
3597,15,0,21,0,18,1168,24,1146,28,5655,8081
3598,20,0,20,0,20,1178,22,1153,33,5621,8072
3599,22,0,26,0,18,1176,140,1167,24,5551,8132
3600,18,0,25,0,19,1159,129,1163,26,5480,8023
3601,21,0,22,0,27,1169,118,1174,22,5645,8204
3602,20,0,26,0,14,1169,28,1150,30,5582,8027
3603,18,0,20,0,18,1176,104,1151,21,5780,8293
3604,21,0,24,0,17,1148,119,1233,25,5970,8565
3605,16,1,25,0,14,1183,24,1180,35,5685,8167
3606,13,0,30,0,19,1169,24,1172,32,5624,8089
3607,24,0,26,0,16,1158,24,1149,32,5637,8080
3608,15,0,24,0,19,1182,33,1164,32,5664,8136
3609,20,0,24,0,17,1178,132,1155,28,5529,8089
3610,20,0,23,0,19,1236,33,1143,38,5751,8268
3611,22,0,26,0,17,1172,78,1165,21,5540,8070
3612,19,0,24,0,14,1166,24,1148,34,6365,8798
3613,17,0,24,0,20,1202,119,1202,27,5756,8374
